Path	Frame	Seconds	Speed	Linear Acceleration	Net-to-Gross Displacement Ratio	Rate of Change of Direction	Angular Velocity	Direction of Travel	Orientaiton	Rate of Change of Orientation
			(micrometers/second)	(micrometers/(second*second))		(degrees/second)	(degrees/second)	(degrees)	(degrees)	(degrees/second)
2	60	1.96667	10.6629	-51.45103	0.37619	1045.58264	524.87878	524.87915	428.03723	436.50787
2	61	2	3.66666	48.475	0.36598	1065.9408	958.6629	958.66333	431.20303	47.48703
2	62	2.03333	13.89457	220.35962	0.36598	1109.49353	1239.91711	1239.91699	431.20303	237.77527
2	63	2.06667	18.3573	-34.6445	0.3275	1148.60193	1324.03906	1324.03931	447.05472	362.19589
2	64	2.1	11.58493	-62.26354	0.32782	1197.76282	252.97748	252.97852	455.34943	124.42062
2	65	2.13333	14.2064	217.9902	0.32782	1165.46716	-243.39542	243.39661	455.34943	52.6236
2	66	2.16667	26.11761	-0.76411	0.31461	1181.53638	560.28436	560.28442	458.85767	606.34552
2	67	2.2	14.15546	-289.64554	0.31946	1202.81946	1101.28174	1101.28235	495.77246	623.38489
2	68	2.23333	6.80791	-72.17175	0.32122	1254.9552	2044.96655	2044.96582	500.41666	57.44934
2	69	2.26667	9.34401	48.10357	0.32834	1339.15051	1750.57715	1750.57617	499.60242	-124.92691
2	70	2.3	10.01482	6.60785	0.3146	1371.66028	891.875	891.87561	492.0882	-112.71332
2	71	2.33333	9.78453	106.606	0.3146	1398.60889	468.31772	468.31787	492.0882	53.06946
2	72	2.36667	17.12188	-35.75985	0.29549	1402.88147	148.88564	148.88489	495.62616	56.58279
2	73	2.4	7.40054	-36.28763	0.28031	1408.53455	244.4198	244.42017	495.86038	3.51334
2	74	2.43333	14.70271	273.08234	0.28031	1419.17615	231.57442	231.57532	495.86038	287.00729
2	75	2.46667	25.60603	-64.83554	0.24937	1423.9729	165.73534	165.73608	514.9942	318.61404
2	76	2.5	10.38034	-160.33029	0.2261	1430.22522	231.04721	231.04614	517.10132	27.43835
2	77	2.53333	14.91734	256.24854	0.22693	1439.37598	115.10353	115.10376	516.82343	108.64655
2	78	2.56667	27.46357	-45.0448	0.19482	1437.8988	-45.78404	45.78369	524.34442	412.21527
2	79	2.6	11.91436	-152.90646	0.17161	1436.32373	303.81415	303.81409	544.30444	299.40033
2	80	2.63333	17.26981	192.66626	0.17161	1458.15308	271.15378	271.15356	544.30444	590.04547
2	81	2.66667	24.75877	-140.83575	0.13922	1454.40063	-217.85211	217.85339	583.64081	-14.09912
2	82	2.7	7.88076	-257.65091	0.12537	1443.62952	-76.74398	76.74316	543.3645	-551.28662
2	83	2.73333	7.58205	102.09427	0.12489	1449.28442	122.51484	122.51587	546.88837	37.55219
2	84	2.76667	14.68704	-213.14992	0.11186	1451.79724	75.38551	75.38452	545.86798	-30.61157
										
2		Mean	15.06413	2.38419	0.37268	829.44951	476.70743	717.54808	308.82513	214.6386
2		STD	7.453	162.52436	0.18278	438.83663	977.85559	817.66514	168.40579	348.81843
										
3	4	0.1	15.54509	139.21109	1	-152.93481	827.76843	827.7688	-90	-131.73271
3	5	0.13333	20.18546	-15.79119	1	-125.34252	640.06348	640.0636	-94.39109	183.96812
3	6	0.16667	14.49235	-119.97455	0.93676	-110.26391	205.78828	205.78824	-77.73546	131.73225
3	7	0.2	12.18716	93.59508	0.93791	-111.62331	-110.55373	110.5537	-85.60894	12.37724
3	8	0.23333	20.73202	-23.49037	0.95316	-117.63416	-84.5904	84.59038	-76.91031	-65.8659
3	9	0.26667	10.62113	-119.05728	0.96278	-117.26266	-149.19975	149.19983	-90	123.99891
3	10	0.3	12.79487	100.55315	0.95137	-127.58081	240.77808	240.77808	-68.64371	607.01538
3	11	0.33333	17.32468	-46.5073	0.95571	-101.21079	1104.71399	1104.71411	-49.53231	1029.65576
3	12	0.36667	9.69438	-177.86737	0.89154	-53.9332	389.10867	389.10861	0	44.75859
3	13	0.4	5.46685	74.56225	0.86287	-75.27022	14.4932	14.4932	-46.5484	-697.8667
3	14	0.43333	14.6652	67.37817	0.86416	-52.96699	609.04791	609.04785	-46.52445	101.50486
3	15	0.46667	9.95873	-127.42358	0.79768	-34.66703	-534.64703	534.64697	-39.78141	101.14557
3	16	0.5	6.17029	91.70384	0.79768	-88.61012	-157.38306	157.38304	-39.78141	171.78812
3	17	0.53333	16.07232	56.51597	0.80964	-45.15923	889.68677	889.68677	-28.32887	340.17715
3	18	0.56667	9.93802	-125.62068	0.74923	-29.29767	-22.44907	22.44907	-17.10293	52.93782
3	19	0.6	7.69761	101.80803	0.72908	-46.65583	-232.84259	232.84258	-24.79968	145.06927
3	20	0.63333	16.72522	-8.91119	0.71676	-44.82051	-126.79917	126.79916	-7.43165	184.64626
3	21	0.66667	7.10353	-69.43248	0.72424	-55.10911	439.48615	439.48611	-12.48993	-75.87421
3	22	0.7	12.09639	245.26279	0.72424	-15.52144	549.02405	549.02405	-12.48993	187.34895
3	23	0.73333	23.45438	-10.56809	0.69397	-18.50751	-92.35558	92.35558	0	306.229
3	24	0.76667	11.39185	-247.25888	0.68493	-21.67847	96.68261	96.6826	7.92534	118.88006
3	25	0.8	6.97045	40.89643	0.68493	-12.062	305.47168	305.47168	7.92534	284.31348
3	26	0.83333	14.11828	20.46585	0.67659	-1.31369	189.91418	189.91418	26.87957	128.68729
3	27	0.86667	8.33484	-105.16438	0.65569	0.59894	-259.15836	259.15836	16.50449	946.80646
3	28	0.9	7.10732	25.05303	0.65824	-18.59092	-60.73263	60.73263	90	305.48917
3	29	0.93333	10.00505	-41.64244	0.65646	-3.4499	401.91486	401.91486	36.87043	-701.55737
3	30	0.96667	4.33116	56.1141	0.64825	8.20341	349.59744	349.59744	43.22951	95.38611
3	31	1	13.74599	178.3688	0.64825	19.8566	111.19159	111.1916	43.22951	49.78683
3	32	1.03333	16.22241	-160.33086	0.61585	15.61618	-976.6731	976.6731	46.54863	1.92833
3	33	1.06667	3.05726	-157.62158	0.61669	-45.25494	-88.68609	88.68609	43.35806	16.75781
3	34	1.1	5.71431	78.92085	0.61664	9.70377	1004.55414	1004.55414	47.66582	64.62708
3	35	1.13333	8.31865	-61.10691	0.60293	21.71534	322.27701	322.27701	47.66653	52.33852
3	36	1.16667	1.64051	-0.25959	0.60215	31.18891	33.94894	33.94896	51.15505	170.558
3	37	1.2	8.30135	200.57724	0.59744	23.9786	-14.73731	14.7373	59.03707	258.3269
3	38	1.23333	15.01233	-19.35297	0.58852	30.20642	166.34366	166.34366	68.37685	39.53608
3	39	1.26667	7.01115	-211.60645	0.57054	35.06818	-1301.22278	1301.22278	61.67281	-163.70532
3	40	1.3	0.90523	-46.10772	0.57224	-56.54177	798.18561	798.18555	57.46316	-63.14472
3	41	1.33333	3.9373	93.03297	0.57224	88.28055	3269.2627	3269.26294	57.46316	84.96243
3	42	1.36667	7.10743	46.76669	0.55015	161.40909	1581.13245	1581.13245	63.12732	27.57076
3	43	1.4	7.05508	181.97505	0.51599	193.68938	862.55371	862.55359	59.30121	-57.39166
3	44	1.43333	19.2391	448.48276	0.51599	218.91266	361.94406	361.94412	59.30121	-237.72234
3	45	1.46667	36.95393	-22.75443	0.47342	217.81898	-34.21487	34.21486	43.45305	-244.82683
3	46	1.5	17.72214	-363.83011	0.44773	216.63167	-69.65272	69.65263	42.97942	-7.10449
3	47	1.53333	12.69859	141.75951	0.44773	213.17548	-6.97736	6.97723	42.97942	-61.98978
3	48	1.56667	27.17277	27.12048	0.43447	216.16652	84.13541	84.13536	38.84677	-644.69128
3	49	1.6	14.50662	-237.79231	0.43069	218.7845	82.95003	82.94998	0	-582.70154
3	50	1.63333	11.31995	139.46866	0.43069	221.69652	480.70288	480.70288	0	827.89789
3	51	1.66667	23.80453	102.14354	0.43291	250.83136	738.74585	738.74567	55.19319	1350
3	52	1.7	18.12952	-226.99529	0.45936	270.94623	-202.22263	202.2226	90	378.42923
3	53	1.73333	8.67151	-95.20081	0.4644	237.34985	-14.1936	14.19342	80.42181	45.90466
3	54	1.76667	11.7828	1.9184	0.46653	270	933.21625	933.21625	93.06031	287.34558
3	55	1.8	8.79941	-119.19777	0.47869	299.56427	-249.47556	249.47548	99.57818	97.76802
3	56	1.83333	3.83628	-64.04959	0.47869	253.3683	379.7663	379.76624	99.57818	269.29333
3	57	1.86667	4.52943	16.26688	0.48357	324.88202	1787.88367	1787.88367	117.53107	309.74612
3	58	1.9	4.92074	94.65727	0.47566	372.56055	0.43095	0.43076	120.22792	40.4528
3	59	1.93333	10.83992	2.44326	0.47566	324.91074	580.49908	580.49927	120.22792	135.35202
3	60	1.96667	5.08363	12.54205	0.4831	411.2605	2313.69092	2313.69092	129.25139	896.58118
3	61	2	11.67606	136.23126	0.43723	479.1568	102.64521	102.64481	180	761.22919
3	62	2.03333	14.16571	168.77776	0.43723	418.10349	-29.40529	29.40491	180	0
3	63	2.06667	22.92791	84.76523	0.39437	477.19647	1453.85449	1453.8551	180	-247.57301
3	64	2.1	19.81672	-276.1582	0.34534	515.02716	141.41396	141.41373	163.49513	-247.57301
3	65	2.13333	4.51736	-48.22566	0.34534	486.62405	-101.89979	101.90002	163.49513	177.72469
3	66	2.16667	16.60168	119.93362	0.33169	508.23383	438.75357	438.7532	175.34344	128.68675
3	67	2.2	12.51293	-157.47136	0.30713	515.87427	430.9137	430.91309	172.07425	-49.03793
3	68	2.23333	6.10359	72.61435	0.30713	536.96136	-1.52141	1.52069	172.07425	302.86444
3	69	2.26667	17.35389	86.49222	0.30163	515.77289	-478.49155	478.49121	192.26521	390.92401
3	70	2.3	11.86974	-127.93336	0.27874	505.06195	-86.59857	86.59882	198.13585	88.05954
3	71	2.33333	8.825	77.30839	0.27874	509.99963	126.4892	126.48926	198.13585	131.07765
3	72	2.36667	17.02363	-8.88544	0.26533	513.49457	108.62543	108.62549	206.87436	354.4281
3	73	2.4	8.23264	-149.3129	0.25668	517.24133	596.73926	596.73889	221.76439	223.35045
3	74	2.43333	7.06944	139.45363	0.25668	553.27716	541.07904	541.07849	221.76439	-30.6221
3	75	2.46667	17.52955	65.51704	0.25984	553.31323	84.59094	84.59106	219.72292	94.24324
3	76	2.5	11.43724	-215.88379	0.26559	558.91656	385.39008	385.39032	228.04727	293.67438
3	77	2.53333	3.13729	54.97387	0.26783	579.00592	212.23027	212.23022	239.30121	236.01608
3	78	2.56667	15.10217	151.4234	0.26941	573.06525	-62.45049	62.44995	243.78168	-56.17081
3	79	2.6	13.23219	-116.21033	0.28494	574.84259	587.36835	587.36847	235.55649	-123.37784
3	80	2.63333	7.35481	20.52927	0.28494	612.22314	626.40521	626.40472	235.55649	221.20033
3	81	2.66667	14.60081	-0.98498	0.29552	616.60291	131.98569	131.98608	250.30318	373.09387
3	82	2.7	7.28914	-11.21165	0.30535	621.02222	-327.20209	327.20215	260.42941	151.89354
3	83	2.73333	13.85336	145.6264	0.30535	594.78943	-149.45276	149.45251	260.42941	-60.27924
3	84	2.76667	16.99757	-127.37916	0.32348	611.05872	939.67822	939.67804	256.4108	143.55881
3	85	2.8	5.36142	-141.31419	0.3267	657.43463	-155.0331	155.03357	270	203.83804
3	86	2.83333	7.57663	126.39881	0.3267	600.72314	-1002.98987	1002.9895	270	121.85486
3	87	2.86667	13.78801	-16.60746	0.33628	590.56866	-331.05426	331.05377	278.12366	314.99268
3	88	2.9	6.46946	-83.63989	0.34289	578.65289	1514.16345	1514.16321	290.99951	193.13782
3	89	2.93333	8.21201	114.08842	0.34289	691.51288	1309.77844	1309.77808	290.99951	314.30145
3	90	2.96667	14.07536	-9.96212	0.3393	665.97144	-802.76501	802.76459	311.95294	253.12775
3	91	3	7.54787	-55.3999	0.34671	637.99524	-130.57214	130.57251	307.87469	-61.17371
3	92	3.03333	10.38203	231.3031	0.34671	657.2666	342.9758	342.97577	307.87469	119.22729
3	93	3.06667	22.96808	33.61825	0.35313	660.86029	98.22971	98.22968	315.82318	136.01532
3	94	3.1	12.62325	-209.9015	0.35945	663.81525	-53.0329	53.03284	316.94238	16.78802
3	95	3.13333	8.97464	65.32933	0.35945	657.32477	-56.14153	56.14105	316.94238	242.75574
3	96	3.16667	16.97853	-14.23349	0.36546	660.07251	87.30956	87.30927	333.1261	135.46463
3	97	3.2	8.02575	-132.74017	0.36998	663.14539	539.91913	539.91852	325.97336	-107.29111
3	98	3.23333	8.12919	124.76177	0.36998	696.06708	351.97375	351.97357	325.97336	138.40347
3	99	3.26667	16.3432	-5.23928	0.36803	686.61029	-208.3024	208.3017	335.20026	444.52927
3	100	3.3	7.7799	-153.9201	0.37061	682.1803	463.16495	463.16528	355.60864	258.94638
3	101	3.33333	6.08186	157.6819	0.36855	717.48798	293.74878	293.74878	352.46335	65.87036
3	102	3.36667	18.29203	70.45744	0.36545	701.76355	-363.90134	363.90106	360	297.02774
3	103	3.4	10.77902	-130.82687	0.36404	693.22791	-405.34024	405.34058	372.2652	118.88489
3	104	3.43333	9.57024	60.16527	0.36377	674.74084	-13.84428	13.8446	367.92566	280.4892
3	105	3.46667	14.79004	-71.97498	0.36724	692.30493	606.80859	606.80878	390.96448	-118.88489
3	106	3.5	4.77191	-147.28644	0.36498	715.19476	811.8631	811.8631	360	-464.46716
3	107	3.53333	4.97094	205.58284	0.36498	746.42914	524.78577	524.78577	360	585.27008
3	108	3.56667	18.47743	128.25169	0.35876	750.18048	76.94441	76.94458	399.01801	0
3	109	3.6	13.52105	-128.8495	0.34131	751.55878	33.74108	33.74084	360	-585.27008
3	110	3.63333	9.88746	39.74496	0.34131	752.42987	88.45412	88.45367	360	946.90845
3	111	3.66667	16.17072	-52.60702	0.32938	757.45569	192.42719	192.42737	423.12723	946.90381
3	112	3.7	6.38033	-93.84088	0.32036	765.25836	-211.03314	211.03271	423.12692	-0.00458
3	113	3.73333	9.91466	116.64958	0.32036	743.38684	-127.86488	127.8653	423.12692	77.48428
3	114	3.76667	14.15697	-72.8554	0.31196	756.73401	603.82147	603.82141	428.29254	403.09616
3	115	3.8	5.05763	-110.38877	0.30379	783.6416	798.98962	798.98987	450	325.61188
3	116	3.83333	6.79772	149.63872	0.30379	810	118.78291	118.78235	450	0
3	117	3.86667	15.03355	53.10115	0.29127	791.56042	-467.14752	467.14783	450	65.86578
3	118	3.9	10.33779	-133.44673	0.27864	778.85681	313.59918	313.59924	454.39105	148.13461
3	119	3.93333	6.1371	37.25803	0.27633	812.46704	620.36627	620.36682	459.87564	45.60425
3	120	3.96667	12.82166	27.90922	0.26771	820.2146	116.20879	116.2088	457.43134	223.83636
3	121	4	7.99771	-50.16555	0.25368	820.21429	-210.00912	210.00916	474.79807	260.50095
3	122	4.03333	9.47729	156.74719	0.25368	806.21399	-205.37173	205.37109	474.79807	40.1001
3	123	4.06667	18.44753	-7.60165	0.23801	806.52289	9.52864	9.52881	477.47141	314.83429
3	124	4.1	8.97052	-118.91762	0.22356	806.84924	458.49213	458.49152	495.78702	274.73419
3	125	4.13333	10.51968	126.0374	0.22356	837.08899	239.11964	239.11926	495.78702	72.31155
3	126	4.16667	17.37301	-43.27302	0.20677	822.79053	-512.8988	512.89856	500.60779	-101.70776
3	127	4.2	7.63482	-127.15517	0.19532	802.89575	-158.47624	158.47595	489.0065	-174.01932
3	128	4.23333	8.896	99.91116	0.19532	812.22546	217.63737	217.63733	489.0065	59.56467
3	129	4.26667	14.29556	-51.01645	0.18176	817.40491	203.75262	203.75244	492.97748	113.11661
3	130	4.3	5.4949	-82.99164	0.17336	825.80896	-125.7532	125.75317	496.54761	53.55194
3	131	4.33333	8.76278	142.93192	0.17336	809.02136	-417.51144	417.5116	496.54761	-111.81839
3	132	4.36667	15.02369	-31.85559	0.16071	797.97485	-385.43259	385.43243	489.09305	651.78589
3	133	4.4	6.63908	-169.78494	0.15336	783.32587	572.71179	572.71179	540	763.60425
3	134	4.43333	3.7047	52.56032	0.15336	836.15564	778.94763	778.94806	540	-473.52356
3	135	4.46667	10.1431	41.01631	0.148	835.25574	-21.26531	21.26495	508.43176	-252.29736
3	136	4.5	6.43912	-14.6075	0.13879	834.73798	429.90295	429.90234	523.18018	221.2262
3	137	4.53333	9.16927	84.17619	0.13879	863.91589	715.12225	715.12207	523.18018	134.49646
3	138	4.56667	12.05087	-70.92812	0.12814	882.41278	891.32288	891.32355	532.14661	132.10236
3	139	4.6	4.44072	-121.31199	0.1283	923.33746	-947.18347	947.18353	531.987	-2.3941
3	140	4.63333	3.9634	87.59995	0.1283	819.26721	-1759.39453	1759.39551	531.987	-224.98352
3	141	4.66667	10.28072	37.83992	0.12283	806.04443	-318.86209	318.86169	516.9881	120.19501
3	142	4.7	6.48606	-34.63679	0.11478	798.00977	608.68097	608.68103	540	345.17853
3	143	4.73333	7.9716	167.99524	0.11478	846.62317	604.9953	604.99512	540	0
3	144	4.76667	17.68574	25.45572	0.10482	838.34277	-371.98553	371.98517	540	-176.46698
3	145	4.8	9.66865	-207.00391	0.092	821.82416	1314.96265	1314.96277	528.23553	-232.86896
3	146	4.83333	3.88548	124.74467	0.0919	926.00696	1397.44885	1397.44897	524.4754	242.33093
3	147	4.86667	17.98496	129.30721	0.09245	914.98743	-206.47876	206.47888	544.39093	635.97839
3	148	4.9	12.50596	-161.26492	0.09305	912.2417	-395.96689	395.96741	566.87396	337.24548
3	149	4.93333	7.23397	-6.73888	0.09305	888.5896	-354.77307	354.77325	566.87396	404.13025
3	150	4.96667	12.0567	-36.16846	0.09098	888.59015	0.01973	0.02014	593.81598	486.40594
3	151	5	4.82274	-118.77991	0.09003	888.59094	1125.77405	1125.77368	599.30103	82.2757
3	152	5.03333	4.13804	43.03128	0.09003	963.64172	2362.20142	2362.20166	599.30103	-293.66821
3	153	5.06667	7.69149	61.52789	0.09411	1046.07104	1684.27454	1684.27551	579.72314	-201.42883
3	154	5.1	8.2399	-8.94471	0.09283	1075.92676	480.01987	480.02014	585.87244	92.23938
3	155	5.13333	7.09517	48.14863	0.09283	1078.07239	638.39734	638.39722	585.87244	-68.7204
3	156	5.16667	11.44981	7.54626	0.09219	1118.48657	1165.05579	1165.05615	581.29108	48.38745
3	157	5.2	7.59826	4.38236	0.0833	1155.7428	-346.4877	346.48865	589.09827	117.10785
3	158	5.23333	11.74197	296.62534	0.0833	1095.38733	-1082.75183	1082.75208	589.09827	-736.474
3	159	5.26667	27.37328	75.04182	0.08041	1083.55933	-317.33694	317.33643	540	-552.49695
3	160	5.3	16.74476	-120.90771	0.08566	1074.23157	78.21049	78.20984	552.26514	65.87494
3	161	5.33333	19.31277	170.26674	0.08614	1088.77332	183.10446	183.10364	544.39166	-140.65704
3	162	5.36667	28.09587	-147.30225	0.09108	1086.43848	-137.19344	137.1936	542.888	24.04449
3	163	5.4	9.49262	-41.62714	0.09633	1079.62708	-117.55645	117.55554	545.99463	46.59943
3	164	5.43333	25.32073	416.12723	0.09633	1078.60144	51.12309	51.12305	545.99463	-89.91943
3	165	5.46667	37.23443	-197.58751	0.11267	1083.03528	205.5985	205.59814	540	-208.79883
3	166	5.5	12.14823	-363.43939	0.11919	1092.30798	260.36874	260.36865	532.07471	-118.87939
3	167	5.53333	13.00514	320.78302	0.11919	1100.39319	165.0907	165.09155	532.07471	237.75879
3	168	5.56667	33.53376	113.26598	0.12541	1103.31409	71.52399	71.52466	547.92529	118.87939
3	169	5.6	20.5562	-339.3096	0.13525	1105.1615	126.31882	126.31897	540	-118.87939
3	170	5.63333	10.91312	-89.36987	0.13525	1111.73535	175.81638	175.81604	540	0
3	171	5.66667	14.59821	-105.86433	0.14011	1116.88257	297.86871	297.86865	540	699.64325
3	172	5.7	3.8555	-145.29959	0.14082	1131.59326	2533.84033	2533.84082	586.64288	699.64325
3	173	5.73333	4.91157	144.46581	0.14082	1285.8053	1887.58521	1887.58484	586.64288	-699.64325
3	174	5.76667	13.48656	68.18977	0.13683	1257.43225	-639.91565	639.91699	540	-2049.64331
3	175	5.8	9.45756	-180.0905	0.12666	1243.14417	-973.50751	973.50769	450	-1350
3	176	5.83333	1.48052	16.96741	0.12666	1192.53174	1185.68274	1185.68298	450	403.09433
3	177	5.86667	10.58872	151.63939	0.12554	1322.1897	2029.52979	2029.53003	476.87296	113.29468
3	178	5.9	11.58982	-87.75623	0.12415	1327.83374	893.74005	893.74146	457.55298	-289.79965
3	179	5.93333	4.7383	5.28713	0.12415	1381.77246	473.17459	473.17383	457.55298	45.42938
3	180	5.96667	11.94229	45.53257	0.12729	1359.37866	-537.31317	537.31384	460.5816	138.99536
3	181	6	7.77381	14.70666	0.12919	1345.95154	-321.21338	321.21277	466.81934	93.56598
3	182	6.03333	12.92274	196.89172	0.12919	1337.96448	122.33793	122.33826	466.81934	43.95493
3	183	6.06667	20.89992	-55.60168	0.1315	1354.10742	586.33417	586.33484	469.74966	269.8114
3	184	6.1	9.21596	-181.69006	0.13774	1377.05347	186.41177	186.41052	484.80676	225.85648
3	185	6.13333	8.78725	93.43027	0.13774	1366.53479	-78.35614	78.35632	484.80676	104.34219
3	186	6.16667	15.44464	-30.65161	0.14293	1371.82971	183.01393	183.01392	491.76291	179.4603
3	187	6.2	6.74381	-77.94152	0.14759	1378.73572	113.97269	113.97217	496.77078	75.1181
3	188	6.23333	10.24854	194.64847	0.14759	1379.42786	240.07988	240.08057	496.77078	-3.34854
3	189	6.26667	19.72038	-0.70886	0.15467	1394.74109	460.48587	460.48645	496.54755	-53.15277
3	190	6.3	10.20128	-162.33882	0.16212	1410.12695	-512.4787	512.47925	493.22726	-49.80423
3	191	6.33333	8.89779	177.59549	0.16212	1360.57581	-232.6687	232.67029	493.22726	25.0795
3	192	6.36667	22.04098	98.88938	0.16683	1394.6156	791.93335	791.93298	494.89923	381.23337
3	193	6.4	15.49041	-209.44131	0.17755	1413.37134	-127.89323	127.89185	518.64282	356.15387
3	194	6.43333	8.07823	7.28996	0.17755	1386.08948	-222.21136	222.2113	518.64282	-246.9722
3	195	6.46667	15.97641	2.94538	0.18301	1398.55725	369.53107	369.53064	502.17801	109.81018
3	196	6.5	8.27459	-135.09253	0.18862	1410.72485	228.95715	228.95874	525.9635	356.78238
3	197	6.53333	6.97024	116.11424	0.18862	1413.82117	-154.02536	154.02466	525.9635	91.6626
3	198	6.56667	16.01554	36.04961	0.19322	1400.45654	-348.93121	348.93127	532.07434	210.54749
3	199	6.6	9.37355	-54.8484	0.19942	1390.55908	159.58485	159.58374	540	118.88489
3	200	6.63333	12.35898	218.56444	0.19942	1411.09546	354.54941	354.54895	540	322.92023
3	201	6.66667	23.94451	-11.04175	0.20743	1414.19568	95.95413	95.95459	561.52802	0
3	202	6.7	11.62286	-136.84384	0.2146	1417.49243	599.43616	599.43604	540	-322.92023
3	203	6.73333	14.82159	243.54434	0.2146	1454.15808	309.63989	309.6405	540	0
3	204	6.76667	27.85915	-9.10169	0.21952	1438.13513	-491.24478	491.24451	540	0
3	205	6.8	14.21481	-330.95517	0.2279	1421.40845	183.94044	183.94043	540	0
3	206	6.83333	5.79547	138.34517	0.2279	1450.39783	243.26044	243.25928	540	-1350
3	207	6.86667	23.43782	194.09756	0.23011	1437.62573	-190.95193	190.95337	450	-2105.625
3	208	6.9	18.73531	-226.39738	0.23936	1437.6676	654.48077	654.4812	399.625	-742.96741
3	209	6.93333	8.34466	6.30844	0.2392	1481.25781	328.50641	328.50769	400.46884	-72.69333
3	210	6.96667	19.15587	77.51852	0.23968	1459.56812	-508.76599	508.76587	394.77878	258.29086
3	211	7	13.51256	-136.06529	0.24494	1447.34009	-104.81188	104.81323	417.68823	339.78745
3	212	7.03333	10.08485	68.55424	0.24538	1452.58057	69.09573	69.09668	417.43127	84.17267
3	213	7.06667	18.08285	-23.12303	0.24877	1451.94653	-77.18615	77.18628	423.29974	171.25076
